Computer_and_Automation_Research_Institute_Crawler|||True
ConveraMultiMediaCrawler|||True
CoolBot|||True
CougarSearch|||True
Covac|||True
Cowbot-0.1|||True
CrawlConvera0.1|||True
Crawllybot|||True
CrocCrawler|||True
Cuasarbot/0.9b|||True
CurryGuide|||True
DataparkSearch|||True
DataSpearSpiderBot|||True
DatenBot|||True
DaviesBot|||True
daypopbot|||True
dbDig|||True
dCSbot|||True
deepak-USC|||True
DeepIndex|||True
Denmex|||True
dev-spider2.searchpsider.com|||True
DiaGem|||True
DigOut4U|||True
DIIbot|||True
Drecombot|||True
DTAAgent|||True
e-sense|||True
EARTHCOM.info/1.x|||True
EchO!|||True
ejupiter.com|||True
elfbot|||True
Enfish|||True
Enterprise_Search|||True
ES.NET_Crawler|||True
ESISmartSpider|||True
eventax|||True
ExactSeek|||True
Exalead|||True
Execrawl|||True
Expired|||True
EyeCatcher|||True
Favcollector|||True
favo.eu|||True
Feed24.com|||True
Feedster|||True
Felix|||True
FFC|||True
fileboost.net|||True
Filtrbox|||True
FindAnISP.com_ISP_Finder_v99a|||True
FineBot|||True
Firefly|||True
Firefox|||True
FirstGov.gov|||True
firstsbot|||True
Flapbot|||True
Flexum|||True
FlickBot|||True
flunky|||True
FnooleBot|||True
FocusedSampler|||True
Folkd.com|||True
Francis|||True
FreshNotes|||True
FTB-Bot|||True
FuseBulb.Com|||True
Gagglebot|||True
gamekitbot|||True
GammaSpider|||True
gazz|||True
generic_crawler|||True
gigabaz|||True
GNODSPIDER|||True
Goblin|||True
GoForIt.com|||True
gonzo2[P]|||True
Goofer|||True
GrapeFX/0.3|||True
GrigorBot|||True
Gromit|||True
Gulliver|||True
Gungho|||True
GurujiImageBot|||True
Harvest-NG|||True
Haste|||True
Hi!|||True
Hippias/0.9|||True
HitList|||True
Hitwise|||True
HomePageSearch|||True
Homerbot:|||True
HooWWWer|||True
IAArchiver-1.0|||True
ICRA_label_spider|||True
icsbot-0.1|||True
iFeed.jp|||True
igdeSpyder|||True
ImageWalker|||True
IncyWincy|||True
IndexTheWeb.com|||True
info@pubblisito.com-|||True
infoConveraCrawler|||True
InfoFly|||True
INFOMINE/8.0|||True
InfoSeek|||True
Inktomi|||True
InnerpriseBot|||True
Insitor.com|||True
Insitornaut|||True
IPiumBot|||True
IpselonBot|||True
IWAgent/|||True
Jabot|||True
Jack|||True
Jayde|||True
JobSpider_BA|||True
Kenjin|||True
Kevin|||True
KE_1.0/2.0|||True
KFSW-Bot|||True
kinja-imagebot|||True
KIT-Fireball|||True
Knowledge.com|||True
KSbot|||True
kuloko-bot|||True
kulturarw3|||True
KummHttp|||True
LECodeChecker/3.0|||True
LEIA|||True
Libby_1.1|||True
LibertyW|||True
libWeb/clsHTTP|||True
Llaut|||True
lmspider|||True
LNSpiderguy|||True
Lockstep|||True
Look.com|||True
Mackster|||True
Mahiti.Com|||True
mailto:webcraft@bea.com|||True
mammoth|||True
MantraAgent|||True
MapoftheInternet.com|||True
Marketwave|||True
Martini|||True
Marvin|||True
MasterSeek|||True
Mata|||True
Matrix|||True
MediaCrawler-1.0|||True
MediaSearch|||True
MegaSheep|||True
Mercator-1.x|||True
Mercator-2.0|||True
Mercator-Scrub-1.1|||True
Metaeuro|||True
MetaGer-LinkChecker|||True
MetagerBot|||True
MicroBaz|||True
Miva|||True
MJBot|||True
moget|||True
mogimogi|||True
moiNAG|||True
Morris|||True
Mouse-House|||True
mozDex|||True
MultiText|||True
MusicWalker2.0|||True
Naamah|||True
NABOT|||True
NationalDirectory-WebSpider|||True
NationalDirectoryAddURL|||True
NCSA|||True
NEC|||True
NetLookout|||True
Netluchs|||True
NetNoseCrawler|||True
Netprospector|||True
NetZippy|||True
NICO|||True
NITLE|||True
Noago|||True
noyona_0_1|||True
obidos-bot|||True
Ocelli|||True
Octora|||True
OliverPerry|||True
Onet.pl|||True
OntoSpider/1.0|||True
OrangeSpider|||True
Overture-WebCrawler|||True
PADLibrary|||True
parallelContextFocusCrawler1.1parallelContextFocusCrawler1.1|||True
ParaSite|||True
pd02_1.0.0|||True
PEERbot|||True
PicoSearch|||True
Piffany_Web_Scraper_v0.x|||True
Piffany_Web_Spider_v0.x|||True
PigeonBot1.0|||True
PingALink|||True
Pita|||True
PJspider|||True
PlagiarBot|||True
PluckFeedCrawler|||True
Popdexter|||True
PortalBSpider|||True
potbot|||True
Project|||True
PROve|||True
ProWebGuide|||True
PubCrawl|||True
Qango.com|||True
QPCreep|||True
QuepasaCreep|||True
QueryN|||True
QweeryBot|||True
rabaz|||True
RaBot/1.0|||True
ramBot|||True
Rational|||True
RebusnetBot|||True
RebusnetPADBot|||True
RedCell|||True
RedKernel|||True
rico|||True
RixBot|||True
RoboCrawl|||True
RoboPal|||True
Rotondo/3.1|||True
savvybot|||True
ScanWeb|||True
schwarzmann.biz-Spider_for_paddel.org|||True
Scooter|||True
Scrubby|||True
Seeker.lookseek.com|||True
semanticdiscovery|||True
SharewarePlazaFileCheckBot|||True
Shoula.com|||True
Siigle|||True
Simpy|||True
sitecheck.internetseer.com|||True
SiteRecon+|||True
SiteSpider|||True
SiteXpert|||True
Skampy|||True
Skimpy|||True
Slarp|||True
Slider_Search_v1-de|||True
smartwit.com|||True
SmiffyDCMetaSpider|||True
SnykeBot|||True
SocSciBot|||True
SoftHypermarketFileCheckBot|||True
speedfind|||True
Spida|||True
Spinne|||True
Sqworm|||True
stat|||True
Submission|||True
suchbaer.de|||True
suchbot|||True
suchpadbot|||True
suzuran|||True
Swooglebot|||True
SWSBot-Images/1.2|||True
Szukacz|||True
Tagword|||True
Talkro|||True
TAMU_CS_IRL_CRAWLER|||True
targetblaster.com|||True
TECOMAC-Crawler|||True
Tecomi|||True
Teradex|||True
terraminds-bot|||True
TheSuBot|||True
tivraSpider|||True
TJG|||True
Tkensaku|||True
Topodia|||True
Toutatis|||True
traazibot|||True
Trampelpfad-Spider|||True
Tumblr|||True
Turnpike|||True
Tutorial|||True
TygoProwler|||True
UIowaCrawler|||True
Ultraseek|||True
UofTDB_experiment|||True
Uptimebot|||True
user-agent=Mozilla|||True
Vakes|||True
VeryGoodSearch.com.DaddyLongLegs|||True
Verzamelgids|||True
Vespa|||True
VSE|||True
wadaino.jp-crawler|||True
Wavefire|||True
Waypath|||True
WFARC|||True
whatUseek_winona|||True
WhizBang!|||True
WISEbot|||True
WiseWire-Spider2|||True
WorldLight|||True
Wotbox|||True
WSB|||True
wume_crawler|||True
Wusage|||True
Wwlib|||True
www.arianna.it|||True
X-Crawler|||True
xirq|||True
xyro_|||True
crawl/5.0|||False
cuil|||False
Spinn3r|||False
Radian6|||True
BSpider|||True
Y!J-BSC|||True
Y!J-SRD|||True
yarienavoir.net|||True
yoogliFetchAgent|||True
YottaCars_Bot|||True
YottaShopping_Bot|||True
Zao-Crawler|||True
ZBot|||True
Zearchit|||True
ZeBot_lseek.net|||True
ZeBot_www.ze.bz|||True
zedzo.digest|||True
ZipppBot|||True
ZIPPPCVS|||True
Zippy|||True
zspider/0.9-dev|||True
;+Maxthon;)|||False
Gecko/2008021019|||False
You Corrupt Mothafucka|||False
DomainGoat-1.0|||False
MSIECrawler|||False
Spider)|||False
Estbot/|||False
SERPAnalytics|||False
ly web crawler|||False
AlphaBot|||False
URL-Spider|||False
uble/Trojaner|||False
badguy 1.0|||False
BoardReader Favicon Fetcher|||False
alert('helo')|||False
babaloospider|||False
BotSeer|||False
Ask Jeeves)|||False
EZResult -- Internet Search Engine|||False
Fluffy the spider|||False
MuscatFerret|||False
netart generator|||False
Webinator-|||False
Links2Go Similarity Engine|||False
AstraSpider|||False
B_L_I_T_Z_B_O_T|||False
ChristCrawler.com|||False
"crawlx|||"|||False
FastCrawler3|||False
Vonna.com b o t|||False
OrangeBot-Mobile|||False
samualt9@bigfoot.com|||False
NetNose-Crawler|||False
www.galaxy.com;|||False
YANDEX)|||False
QXW03018)|||False
AspTear 1.5|||False
TargetSeek/1.0|||False
ZoomSpider.net bot|||False
SpeedySpider;|||False
SPENG)|||False
urlchecker1.0)|||False
www.galaxy.com)|||False
Sleek Spider/1.2|||False
Zealbot 1.0|||False
Intelliseek;|||False
Whizbang|||False
BACS|||False
Mammoth/0.1|||False
http://www.evri.com/evrinid|||False
Abonti/0.8|||False
AnsearchBot/1.x|||False
http://pressemitteilung.ws/spamfilter|||False
BuzzRankingBot|||False
Crawling jpeg|||False
de/1.13.2|||False
EARTHCOM.info/|||False
EARTHCOM/|||False
Hermit Search|||False
HyperixScoop|||False
InterseekWeb|||False
LemSpider|||False
OnetSzukaj|||False
PalmeraBot|||False
pogodak.|||False
ScoutJet;|||False
ShunixBot/|||False
SpurlBot/|||False
SYCLIKControl/LinkChecker|||False
Theophrastus|||False
TridentSpider|||False
Zenbot|||False
MAINSEEK_BOT)|||False
wgao@genieknows.com|||False
usww.com-Spider-for-w8.net|||False
whoiam|||False
Mozilla@somewhere.com|||False
WoW Lemmings Kathune|||False
script>alert(document.cookie)|||False
Check&Get|||False
&I=F4|||True
<?php|||True
<b>Sawah|||True
yahoo_adcrawler|||False
<a href=|||True
<script|||True
<http://www.sygol.com/>|||True
aafter.com|||True
amphetadesk/|||True
c:\|||True
check_http/|||True
contextual ad bot|||True
ee://aol/http|||True
googleearth/|||True
itunes/|||True
harvestman|||True
anchor-nautilus|||False
PluckItCrawler|||True
GomezAgent|||True
ZSEBOT|||False
WukongBot|||False
bixolabs.com/crawler|||False
aihitbot|||False
viralheat bot|||False
Eniro Crawler|||True
AtlasGrid-Bot|||False
Another Python Crawler|||True
Checkbot|||True
Piplbot|||False
twib::crawler|||True
nu_tch|||False
 OVGbot |||False
perfbot-juggle|||True
SheenBot|||True
Xap Spider Bot|||True
wumbot|||True
BLP_bbot|||True
redcarpet|||True
terraspider|||True
popscreenbot|||True
snoothbot|||True
BoardReader|||True
orkashbot|||True
crawler/aafter|||False
iisbot|||True
scooperbot|||True
insightsworksbot|||True
lynnbot|||True
buscopt|||True
attributor|||False
Awahili|||True
Blaiz-Bee|||True
buzzbot|||False
DotBot|||False
Exabot|||False
friendfeedbot|||False
gsa-crawler|||False
GurujiBot|||False
iccrawler|||False
larbin|||False
Mediapartners-Google|||False
MJ12bot|||False
MojeekBot|||False
mp3bot|||False
Nutch|||False
Nutscrape|||False
pycrawler|||False
Quantcastbot|||False
ScollSpider|||False
shadowsurf|||False
skygrid|||False
sleipnir|||True
sqwidgebot|||False
Twiceler|||False
Vagabondo|||False
voyager|||True
YodaoBot|||False
citeseerxbot|||False
msnbot|||False
Linguee Bot|||True
socialmedia bot|||False
NetNewsWire|||False
trendictionbot|||False
bnf.fr_bot|||False
ronsmap|||False
archive_crawler|||False
kit webcrawler|||False
ayna-crawler|||False
mxbot|||False
gazopabot|||False
carbonbot|||False
dotspotsbot|||True
hhh|||True
macro-googlecrawler|||True
WC/Crawler|||True
100pulse|||False
golgito|||True
IEEE searchbot|||True
itah|||True
libwww-perl|||False
linguabot|||True
mofusebot |||True
pirs|||True
realspider|||True
robut|||True
twitterbot|||True
ua-bot|||True
apple-pubsub|||True
mozilla/4.0 (compatible; crawler; msie 7.0; windows nt 5.1; sv1; .net clr 2.0.50727)|||True
yodao toolbar|||True
tsmbot|||True
comodo-certificates-spider|||True
citizennet crawler|||True
clushbot/|||True
doceosbot/|||True
Democracy/0.|||True
Iphoneiquity; +http://www.thesmespace.com/iphoneiquity|||False
Charlotte/1.1; http://www.searchme.com/support/|||False
NimBUS/2.0|||True
OneRiot/1.0 (http://www.oneriot.com)|||False
http://fairshare.cc|||False
Mozilla/bintellibot|||True
_agent_|||True
HubSpot Crawler|||True
JoeDog/|||True
Mozilla/3.0 (compatible) Diamond ICT Zoekbot; 1.0|||True
special_archiver/1.5.0 +http://www.loc.gov/minerva/crawl.html|||False
i686 +http://www.yahoo.com/index.html|||False
CrownPeak-HttpAgent/|||True
integrity/3|||True
www.justOnlineStores.com|||False
Fetch API Request|||False
Opera/9.80 (Windows NT 5.1; U; es-LA) Presto/2.5.24 Version/10.53|||True
Mozilla/4.0 (compatible; MSIE 5.0; Windows XP) Opera 6.05|||True
UNKNOWN|UNKNOWN|UNKNOWN|||True
Mozilla/4.0 (compatible; MSIE 5.22; Mac_PowerPC)|||True
Microsoft-ATL-Native|||False
Microsoft-CryptoAPI|||False
Microsoft-WebDAV-MiniRedir |||False
MS Web Services Client Protocol|||False
Mozilla/2.0 (compatible; MSIE 3.0B; Windows NT) |||True
POE-Component-Client-HTTP|||True
Indy Library|||False
VB Project|||True
HTMLParser/|||True
Mozilla/5.0 (X11; U; Linux i686 (x86_64); en-US; rv:1.9a1) Gecko/20060127 Firefox/1.6a1|||False
Mozilla/5.0 (compatible; Butterfly/1.0; +http://labs.topsy.com/butterfly/) Gecko/2009032608 Firefox/3.0.8|||True
PostRank/|||True
CamontSpider/|||True
Twingly Recon|||False
lssbot|||True
kmbot-|||False
inagist.com url crawler|||True
mustexist.com|||True
Twitturls; +http://twitturls.com|||False
Mozilla/5.0 (compatible; YoudaoBot/1.0; http://www.youdao.com/help/webmaster/spider/; )|||True
Mozilla/2.0 (compatible; Blackbird/1.0; www.industryeyes.com)|||True
monitis.com - free monitoring service; http://monitis.com|||False
+http://flipboard.com/crawler|||False
+http://discoveryengine.com/discobot.html|||False
hoge (co2h2onacl@gmail.com)|||True
+metauri.com|||False
Zimbiobot/|||False
Mobier/Mobier-|||False
Speedy Spider|||False
siteLevel.com|||True
+http://www.seoprofiler.com/bot|||False
+http://yandex.com/bots|||False
kame-rt (support@backtype.com)|||True
CreditCards.com www_connect_check/1.0|||True
Huaweisymantecspider|||True
+http://www.proximic.com|||False
www.freesitemapgenerator.com|||True
Sycara|||True
AuctionRSSFeed|||True
+http://www.jaxified.com/|||False
+http://liquida.com/|||False
TVersity Media Robot|||True
www.mysearchexchange.com|||True
SimplePie|||True
+http://www.city-data.com/|||False
http://www.vbseo.com|||False
hubpages.com|||True
PADTube.com Crawler|||True
TwitterJobSearch.com|||True
http://search.aghaven.com|||False
Flamingo_SearchEngine|||True
SolomonoBot/|||True
librabot/|||True
Dow Jones Searchbot|||False
http://www.abonti.com|||False
+http://www.vocus.com/vnhs.html|||False
MagpieRSS/|||True
Sockbot/|||True
IE7 abc@123.com|||True
EzineArticles.com Link Scanner|||False
Jaxified Crawler|||True
PSS-Bot|||True
iCjobs Stellenangebote Jobs|||False
SETOOZBOT/|||False
AWeber Communications Inc. Link Validator|||True
+http://worio.com|||False
buzzzy.com|||True
redbuscar.com.ar crawler|||True
http://domaindb.com/crawler/|||False
WASALive Bot|||False
CligooRobot/1.0|||True
+http://www.lijit.com/robot/crawler|||False
+http://www.marketwire.com|||False
+http://www.netseer.com/crawler.html|||False
UniversalFeedParser/|||True
+http://www.wasalive.com/|||False
TopBlogsInfo/|||False
HuaweiSymantec spider|||False
+http://www.wistla.com/crawler.html|||False
+http://www.infuz.com/bot.html|||False
socbot search@socbay.com|||True
+http://ecairn.com/grabber|||False
Mozilla/5.0 (compatible; Windows NT 6.0) Gecko/20090624 Firefox/3.5 NjuiceBot|||True
+http://knowmore.com/bots|||False
dmoz/|||True
libghttp/|||True
libwww-perl/|||True
msramlbot|||True
httpunit/|||True
netseer/|||True
binlar_|||True
radian6_default_(www.radian6.com/crawler)|||True
system center operations manager 2007 6.0.6278.0|||True
magent|||True
fitel5browser(compatible;|||True
at&t|||True
nook browser/|||True
"Mozilla/5.0 (en-us) AppleWebKit/525.13 (KHTML||| like Gecko; Google Web Preview) Version/3.1 Safari/525.13 "|||True
true|||True
http://www.nerdbynature.net/bot|||False
scrapybot/1.0|||True
bingbot|||False
yextbot|||False
EC2LinkFinder|||False
SemrushBot|||False
gslfbot|||False
crowsnest|||True
eventmachine httpclient|||True
feedzirra|||False
http://summify.com|||False
http://twikle.com|||False
jolibot|||False
kimengi/nineconnections.com|||False
percbotspider|||False
showyoubot|||False
sitelockspider|||False
synhttpclient-built|||False
unwindfetchor|||False
goscraper|||True
rockmeltembedservice|||False
is msie 8 smartlinksaddon|||True
/1.0 (cp/m; 8-bit)|||False
y!j-brj/yats crawler|||True
Y! J-BRL/YATSS crawler|||True
Y! J-BRM/YATSD crawler|||True
Y! J-BRN/YATSA crawler|||True
Y! J-BRY/YATSH crawler|||True
punchfork|||True
trapit|||True
castabot|||True
eqentia-bot|||True

